configName      Platooning
iniFile         omnetpp.ini
processID       3871
runID           Platooning-0-20191231-13:24:17-3871
totalRun        1
currentRun      0
currentConfig   Platooning
sim timeStep    100 ms
startDateTime   2019-12-31 13:24:17.716
endDateTime     2019-12-31 13:24:33.716
duration        0 hour, 0 minute, 15 second


index     timeStamp   vehid               emissionclass       co2                 co                  hc                  nox                 
29        2.70        veh1.2              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
29        2.70        veh1.3              HBEFA3/PC_G_EU4     2621.11             164.18              0.81                1.20                
29        2.70        veh1.4              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
29        2.70        veh1.5              HBEFA3/PC_G_EU4     2617.47             163.52              0.81                1.20                

30        2.80        flow1.0             HBEFA3/PC_G_EU4     6597.59             159.39              0.88                2.92                
30        2.80        stopped             HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
30        2.80        veh                 HBEFA3/PC_G_EU4     2624.72             164.78              0.81                1.20                
30        2.80        veh.1               HBEFA3/HDV          7380.56             15.20               0.00                84.89               
30        2.80        veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
