configName      Platooning
iniFile         omnetpp.ini
processID       3568
runID           Platooning-0-20191231-13:17:57-3568
totalRun        1
currentRun      0
currentConfig   Platooning
sim timeStep    100 ms
startDateTime   2019-12-31 13:17:57.655
endDateTime     2019-12-31 13:18:11.655
duration        0 hour, 0 minute, 13 second


index     timeStamp   vehid               emissionclass       co2                 co                  hc                  nox                 
795       79.30       veh.1               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
795       79.30       veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
795       79.30       veh.3               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
795       79.30       veh1                HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
795       79.30       veh1.1              HBEFA3/PC_G_EU4     3179.03             0.00                0.03                0.95                
795       79.30       veh1.2              HBEFA3/PC_G_EU4     5800.71             75.93               0.50                1.96                
795       79.30       veh1.3              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                

796       79.40       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
796       79.40       flow1.1             HBEFA3/HDV          17475.22            24.87               0.00                140.57              
796       79.40       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
796       79.40       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
796       79.40       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
796       79.40       flow1.13            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
796       79.40       flow1.14            HBEFA3/PC_G_EU4     24361.56            433.26              2.58                10.82               
796       79.40       flow1.15            HBEFA3/PC_G_EU4     10338.81            184.07              1.09                4.56                
796       79.40       flow1.2             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
796       79.40       flow1.3             HBEFA3/PC_G_EU4     5856.83             76.47               0.50                1.99                
796       79.40       flow1.4             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
796       79.40       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
796       79.40       flow1.6             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
796       79.40       flow1.7             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
796       79.40       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
796       79.40       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
796       79.40       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
796       79.40       veh                 HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
796       79.40       veh.1               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
796       79.40       veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
796       79.40       veh.3               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
796       79.40       veh1                HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
796       79.40       veh1.1              HBEFA3/PC_G_EU4     3206.32             0.00                0.03                0.97                
796       79.40       veh1.2              HBEFA3/PC_G_EU4     5800.54             75.92               0.50                1.96                
796       79.40       veh1.3              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                

797       79.50       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
797       79.50       flow1.1             HBEFA3/HDV          17471.11            24.87               0.00                140.54              
797       79.50       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
797       79.50       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
797       79.50       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
797       79.50       flow1.13            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
797       79.50       flow1.14            HBEFA3/PC_G_EU4     24678.05            440.90              2.62                10.96               
797       79.50       flow1.15            HBEFA3/PC_G_EU4     10584.65            186.49              1.11                4.67                
797       79.50       flow1.2             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
797       79.50       flow1.3             HBEFA3/PC_G_EU4     5856.05             76.46               0.50                1.99                
797       79.50       flow1.4             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
797       79.50       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
797       79.50       flow1.6             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
797       79.50       flow1.7             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
797       79.50       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
797       79.50       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
797       79.50       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
797       79.50       veh                 HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
797       79.50       veh.1               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
797       79.50       veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
797       79.50       veh.3               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
797       79.50       veh1                HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
797       79.50       veh1.1              HBEFA3/PC_G_EU4     3227.48             0.00                0.03                0.98                
797       79.50       veh1.2              HBEFA3/PC_G_EU4     5800.39             75.92               0.50                1.96                
797       79.50       veh1.3              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                

798       79.60       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
798       79.60       flow1.1             HBEFA3/HDV          17467.04            24.87               0.00                140.51              
798       79.60       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
798       79.60       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
798       79.60       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
798       79.60       flow1.13            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
798       79.60       flow1.14            HBEFA3/PC_G_EU4     24995.95            448.65              2.67                11.11               
798       79.60       flow1.15            HBEFA3/PC_G_EU4     10831.90            189.03              1.12                4.78                
798       79.60       flow1.2             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
798       79.60       flow1.3             HBEFA3/PC_G_EU4     5855.27             76.45               0.50                1.99                
798       79.60       flow1.4             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
798       79.60       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
798       79.60       flow1.6             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
798       79.60       flow1.7             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
798       79.60       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
798       79.60       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
798       79.60       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
798       79.60       veh                 HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
798       79.60       veh.1               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
798       79.60       veh.2               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
798       79.60       veh.3               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
798       79.60       veh1                HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
798       79.60       veh1.1              HBEFA3/PC_G_EU4     3241.74             0.00                0.04                0.98                
798       79.60       veh1.2              HBEFA3/PC_G_EU4     5800.24             75.92               0.50                1.96                
798       79.60       veh1.3              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                

799       79.70       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
799       79.70       flow1.1             HBEFA3/HDV          17463.01            24.86               0.00                140.48              
799       79.70       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
799       79.70       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
799       79.70       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
799       79.70       flow1.13            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
799       79.70       flow1.14            HBEFA3/PC_G_EU4     25315.26            456.50              2.71                11.25               
799       79.70       flow1.15            HBEFA3/PC_G_EU4     11080.56            191.66              1.14                4.89                
799       79.70       flow1.2             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
799       79.70       flow1.3             HBEFA3/PC_G_EU4     5854.50             76.44               0.50                1.99                
799       79.70       flow1.4             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
799       79.70       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
799       79.70       flow1.6             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
799       79.70       flow1.7             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
799       79.70       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
799       79.70       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
799       79.70       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
799       79.70       veh                 HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
799       79.70       veh.1               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
799       79.70       veh.2               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
799       79.70       veh.3               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
799       79.70       veh1                HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
799       79.70       veh1.1              HBEFA3/PC_G_EU4     3248.94             0.00                0.04                0.99                
799       79.70       veh1.2              HBEFA3/PC_G_EU4     5800.10             75.91               0.50                1.96                
799       79.70       veh1.3              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                

800       79.80       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
800       79.80       flow1.1             HBEFA3/HDV          17459.04            24.86               0.00                140.44              
800       79.80       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
800       79.80       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
800       79.80       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
800       79.80       flow1.13            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
800       79.80       flow1.14            HBEFA3/PC_G_EU4     25635.98            464.46              2.75                11.40               
800       79.80       flow1.15            HBEFA3/PC_G_EU4     11330.63            194.41              1.16                5.00                
800       79.80       flow1.2             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
800       79.80       flow1.3             HBEFA3/PC_G_EU4     5853.74             76.44               0.50                1.99                
800       79.80       flow1.4             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
800       79.80       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
800       79.80       flow1.6             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
800       79.80       flow1.7             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
800       79.80       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
800       79.80       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
800       79.80       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
800       79.80       veh                 HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
800       79.80       veh.1               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
800       79.80       veh.2               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
800       79.80       veh.3               HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
800       79.80       veh1                HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
800       79.80       veh1.1              HBEFA3/PC_G_EU4     3249.44             0.00                0.04                0.99                
800       79.80       veh1.2              HBEFA3/PC_G_EU4     5799.96             75.91               0.50                1.96                
800       79.80       veh1.3              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                

801       79.90       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
801       79.90       flow1.1             HBEFA3/HDV          17455.11            24.85               0.00                140.41              
801       79.90       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
801       79.90       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
801       79.90       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
801       79.90       flow1.13            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
801       79.90       flow1.14            HBEFA3/PC_G_EU4     25958.12            472.52              2.80                11.54               
801       79.90       flow1.15            HBEFA3/PC_G_EU4     11582.12            197.25              1.18                5.11                
801       79.90       flow1.2             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
801       79.90       flow1.3             HBEFA3/PC_G_EU4     5853.00             76.43               0.50                1.99                
801       79.90       flow1.4             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
801       79.90       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
801       79.90       flow1.6             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
801       79.90       flow1.7             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
801       79.90       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
801       79.90       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
801       79.90       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
801       79.90       veh                 HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
801       79.90       veh.1               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
801       79.90       veh.2               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
801       79.90       veh.3               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
801       79.90       veh1                HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
801       79.90       veh1.1              HBEFA3/PC_G_EU4     3244.08             0.00                0.04                0.98                
801       79.90       veh1.2              HBEFA3/PC_G_EU4     5799.83             75.91               0.50                1.96                
801       79.90       veh1.3              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                

802       80.00       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
802       80.00       flow1.1             HBEFA3/HDV          17451.22            24.85               0.00                140.38              
802       80.00       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
802       80.00       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
802       80.00       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
802       80.00       flow1.13            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
802       80.00       flow1.14            HBEFA3/PC_G_EU4     26281.67            480.68              2.84                11.69               
802       80.00       flow1.15            HBEFA3/PC_G_EU4     11835.02            200.20              1.20                5.22                
802       80.00       flow1.2             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
802       80.00       flow1.3             HBEFA3/PC_G_EU4     5852.26             76.42               0.50                1.99                
802       80.00       flow1.4             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
802       80.00       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
802       80.00       flow1.6             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
802       80.00       flow1.7             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
802       80.00       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
802       80.00       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
802       80.00       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
802       80.00       veh                 HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
802       80.00       veh.1               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
802       80.00       veh.2               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
802       80.00       veh.3               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
802       80.00       veh1                HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
802       80.00       veh1.1              HBEFA3/PC_G_EU4     3233.99             0.00                0.04                0.98                
802       80.00       veh1.2              HBEFA3/PC_G_EU4     5799.71             75.91               0.50                1.96                
802       80.00       veh1.3              HBEFA3/PC_G_EU4     3200.46             0.00                0.03                0.96                

803       80.10       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
803       80.10       flow1.1             HBEFA3/HDV          17447.38            24.84               0.00                140.35              
803       80.10       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
803       80.10       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
803       80.10       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
803       80.10       flow1.13            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
803       80.10       flow1.14            HBEFA3/PC_G_EU4     26606.64            488.95              2.89                11.83               
803       80.10       flow1.15            HBEFA3/PC_G_EU4     12089.34            203.26              1.22                5.34                
803       80.10       flow1.2             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
803       80.10       flow1.3             HBEFA3/PC_G_EU4     5851.53             76.41               0.50                1.99                
803       80.10       flow1.4             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
803       80.10       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
803       80.10       flow1.6             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
803       80.10       flow1.7             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
803       80.10       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
803       80.10       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
803       80.10       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
803       80.10       veh                 HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
803       80.10       veh.1               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
803       80.10       veh.2               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
803       80.10       veh.3               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
803       80.10       veh1                HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
803       80.10       veh1.1              HBEFA3/PC_G_EU4     3220.51             0.00                0.03                0.97                
803       80.10       veh1.2              HBEFA3/PC_G_EU4     5799.59             75.90               0.50                1.96                
803       80.10       veh1.3              HBEFA3/PC_G_EU4     3287.62             0.00                0.04                1.00                

804       80.20       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
804       80.20       flow1.1             HBEFA3/HDV          17443.58            24.84               0.00                140.32              
804       80.20       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
804       80.20       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
804       80.20       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
804       80.20       flow1.13            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
804       80.20       flow1.14            HBEFA3/PC_G_EU4     26933.02            497.33              2.94                11.98               
804       80.20       flow1.15            HBEFA3/PC_G_EU4     12345.07            206.41              1.24                5.45                
804       80.20       flow1.2             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
804       80.20       flow1.3             HBEFA3/PC_G_EU4     5850.81             76.41               0.50                1.99                
804       80.20       flow1.4             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
804       80.20       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
804       80.20       flow1.6             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
804       80.20       flow1.7             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
804       80.20       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
804       80.20       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
804       80.20       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
804       80.20       veh                 HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
804       80.20       veh.1               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
804       80.20       veh.2               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
804       80.20       veh.3               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
804       80.20       veh1                HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
804       80.20       veh1.1              HBEFA3/PC_G_EU4     3205.06             0.00                0.03                0.96                
804       80.20       veh1.2              HBEFA3/PC_G_EU4     5799.48             75.90               0.50                1.96                
804       80.20       veh1.3              HBEFA3/PC_G_EU4     3354.60             0.00                0.05                1.04                

805       80.30       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
805       80.30       flow1.1             HBEFA3/HDV          17439.83            24.83               0.00                140.29              
805       80.30       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
805       80.30       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
805       80.30       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
805       80.30       flow1.13            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
805       80.30       flow1.14            HBEFA3/PC_G_EU4     27260.81            505.80              2.98                12.13               
805       80.30       flow1.15            HBEFA3/PC_G_EU4     12602.21            209.68              1.26                5.56                
805       80.30       flow1.2             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
805       80.30       flow1.3             HBEFA3/PC_G_EU4     5850.10             76.40               0.50                1.99                
805       80.30       flow1.4             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
805       80.30       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
805       80.30       flow1.6             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
805       80.30       flow1.7             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
805       80.30       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
805       80.30       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
805       80.30       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
805       80.30       veh                 HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
805       80.30       veh.1               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
805       80.30       veh.2               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
805       80.30       veh.3               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
805       80.30       veh1                HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
805       80.30       veh1.1              HBEFA3/PC_G_EU4     3189.02             0.00                0.03                0.96                
805       80.30       veh1.2              HBEFA3/PC_G_EU4     5799.38             75.90               0.50                1.96                
805       80.30       veh1.3              HBEFA3/PC_G_EU4     3398.79             0.00                0.05                1.06                

806       80.40       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
806       80.40       flow1.1             HBEFA3/HDV          17436.12            24.83               0.00                140.26              
806       80.40       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
806       80.40       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
806       80.40       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
806       80.40       flow1.13            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
806       80.40       flow1.14            HBEFA3/PC_G_EU4     27590.01            514.39              3.03                12.28               
806       80.40       flow1.15            HBEFA3/PC_G_EU4     12860.76            213.04              1.28                5.68                
806       80.40       flow1.2             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
806       80.40       flow1.3             HBEFA3/PC_G_EU4     5849.41             76.39               0.50                1.99                
806       80.40       flow1.4             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
806       80.40       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
806       80.40       flow1.6             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
806       80.40       flow1.7             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
806       80.40       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
806       80.40       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
806       80.40       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
806       80.40       veh                 HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
806       80.40       veh.1               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
806       80.40       veh.2               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
806       80.40       veh.3               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
806       80.40       veh1                HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
806       80.40       veh1.1              HBEFA3/PC_G_EU4     3173.65             0.00                0.03                0.95                
806       80.40       veh1.2              HBEFA3/PC_G_EU4     5799.28             75.90               0.50                1.96                
806       80.40       veh1.3              HBEFA3/PC_G_EU4     3419.69             0.00                0.06                1.07                

807       80.50       flow1.0             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
807       80.50       flow1.1             HBEFA3/HDV          17432.46            24.83               0.00                140.23              
807       80.50       flow1.10            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
807       80.50       flow1.11            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
807       80.50       flow1.12            HBEFA3/HDV          17119.44            24.47               0.00                137.69              
807       80.50       flow1.13            HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
807       80.50       flow1.14            HBEFA3/PC_G_EU4     27920.63            523.07              3.08                12.43               
807       80.50       flow1.15            HBEFA3/PC_G_EU4     13120.73            216.52              1.31                5.79                
807       80.50       flow1.2             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
807       80.50       flow1.3             HBEFA3/PC_G_EU4     5848.71             76.39               0.50                1.99                
807       80.50       flow1.4             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
807       80.50       flow1.5             HBEFA3/HDV          17119.44            24.47               0.00                137.69              
807       80.50       flow1.6             HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
807       80.50       flow1.7             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
807       80.50       flow1.8             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
807       80.50       flow1.9             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
807       80.50       stopped             HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
807       80.50       veh                 HBEFA3/PC_G_EU4     5797.22             75.86               0.50                1.96                
807       80.50       veh.1               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
807       80.50       veh.2               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
807       80.50       veh.3               HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
807       80.50       veh1                HBEFA3/PC_G_EU4     3169.72             0.00                0.03                0.95                
807       80.50       veh1.1              HBEFA3/PC_G_EU4     0.00                0.00                0.00                0.00                
807       80.50       veh1.2              HBEFA3/PC_G_EU4     5799.18             75.90               0.50                1.96                
807       80.50       veh1.3              HBEFA3/PC_G_EU4     3418.63             0.00                0.06                1.07                

