configName      Platooning
iniFile         omnetpp.ini
processID       3846
runID           Platooning-0-20191231-13:23:45-3846
totalRun        1
currentRun      0
currentConfig   Platooning
sim timeStep    100 ms
startDateTime   2019-12-31 13:23:45.862
endDateTime     2019-12-31 13:24:00.862
duration        0 hour, 0 minute, 14 second


index     timeStamp   vehid               lane                lanepos             speed               accel               timegapsetting      timegap             drivingdistance     
943       94.20       flow1.4             1to2_2              1980.29             30.00               0.00                1.64                6.36                1980.29             
943       94.20       flow1.5             1to2_2              1265.00             20.00               0.00                2.00                8.25                1265.00             
943       94.20       flow1.6             1to2_0              1411.46             20.01               -0.00               1.64                15.28               1411.46             
943       94.20       flow1.7             1to2_1              1220.17             20.00               -0.00               1.64                11.30               1220.17             
943       94.20       flow1.8             1to2_2              1435.05             30.00               0.00                1.64                18.01               1435.05             
943       94.20       flow1.9             1to2_0              1177.45             20.53               -0.09               1.64                11.15               1177.45             
943       94.20       stopped             1to2_1              1860.50             30.00               0.00                1.64                -1.00               1174.50             
943       94.20       veh                 1to2_1              1814.98             20.00               0.00                0.55                2.03                1714.98             
943       94.20       veh.1               1to2_1              1797.01             19.79               0.32                0.55                0.66                1704.11             
943       94.20       veh.2               1to2_1              1779.19             19.53               -0.07               0.55                0.66                1693.39             
943       94.20       veh.3               1to2_1              1761.49             19.52               -0.71               0.55                0.65                1682.79             
943       94.20       veh1                1to2_0              1818.33             20.00               0.00                0.55                27.54               1718.33             
943       94.20       veh1.1              1to2_0              1797.62             20.08               1.26                0.55                0.78                1704.72             
943       94.20       veh1.2              1to2_0              1779.48             19.79               0.81                0.55                0.66                1693.68             

944       94.30       flow1.0             1to2_0              2377.16             30.00               0.00                1.64                -1.00               2377.16             
944       94.30       flow1.1             1to2_1              1458.33             20.00               0.00                2.00                15.01               1458.33             
944       94.30       flow1.10            1to2_2              1143.96             27.09               3.00                1.64                4.17                1143.96             
944       94.30       flow1.11            1to2_2              1000.50             30.00               0.00                1.64                4.62                1000.50             
944       94.30       flow1.12            1to2_2              567.00              20.00               0.00                2.00                21.43               567.00              
944       94.30       flow1.13            1to2_0              700.50              30.00               0.00                1.64                15.80               700.50              
944       94.30       flow1.14            1to2_0              550.50              30.00               0.00                1.64                4.83                550.50              
944       94.30       flow1.15            1to2_2              400.50              30.00               0.00                1.64                5.22                400.50              
944       94.30       flow1.16            1to2_0              250.50              30.00               0.00                1.64                9.83                250.50              
944       94.30       flow1.17            1to2_1              104.58              24.90               3.00                1.64                44.68               104.58              
944       94.30       flow1.18            1to2_2              16.83               9.90                3.00                1.64                38.25               16.83               
944       94.30       flow1.2             1to2_0              1724.14             19.57               -0.52               1.64                2.67                1724.14             
944       94.30       flow1.3             1to2_2              2179.07             30.00               0.00                1.64                -1.00               2179.07             
944       94.30       flow1.4             1to2_2              1983.29             30.00               0.00                1.64                6.36                1983.29             
944       94.30       flow1.5             1to2_2              1267.00             20.00               0.00                2.00                8.30                1267.00             
944       94.30       flow1.6             1to2_0              1413.46             20.01               -0.00               1.64                15.27               1413.46             
944       94.30       flow1.7             1to2_1              1222.17             20.00               -0.00               1.64                11.30               1222.17             
944       94.30       flow1.8             1to2_2              1438.05             30.00               0.00                1.64                18.01               1438.05             
944       94.30       flow1.9             1to2_0              1179.50             20.52               -0.09               1.64                11.16               1179.50             
944       94.30       stopped             1to2_1              1863.50             30.00               0.00                1.64                -1.00               1177.50             
944       94.30       veh                 1to2_1              1816.98             20.00               0.00                0.55                2.08                1716.98             
944       94.30       veh.1               1to2_1              1798.99             19.83               0.39                0.55                0.66                1706.09             
944       94.30       veh.2               1to2_1              1781.15             19.55               0.14                0.55                0.66                1695.35             
944       94.30       veh.3               1to2_1              1763.43             19.46               -0.57               0.55                0.65                1684.73             
944       94.30       veh1                1to2_0              1820.33             20.00               0.00                0.55                27.59               1720.33             
944       94.30       veh1.1              1to2_0              1799.63             20.10               0.23                0.55                0.78                1706.73             
944       94.30       veh1.2              1to2_0              1781.46             19.82               0.29                0.55                0.66                1695.66             

945       94.40       flow1.0             1to2_0              2380.16             30.00               0.00                1.64                -1.00               2380.16             
945       94.40       flow1.1             1to2_1              1460.33             20.00               0.00                2.00                15.00               1460.33             
945       94.40       flow1.10            1to2_2              1146.70             27.39               3.00                1.64                4.10                1146.70             
945       94.40       flow1.11            1to2_2              1003.50             30.00               0.00                1.64                4.61                1003.50             
945       94.40       flow1.12            1to2_2              569.00              20.00               0.00                2.00                21.48               569.00              
945       94.40       flow1.13            1to2_0              703.50              30.00               0.00                1.64                15.77               703.50              
945       94.40       flow1.14            1to2_0              553.50              30.00               0.00                1.64                4.83                553.50              
945       94.40       flow1.15            1to2_2              403.50              30.00               0.00                1.64                5.18                403.50              
945       94.40       flow1.16            1to2_0              253.50              30.00               0.00                1.64                9.83                253.50              
945       94.40       flow1.17            1to2_1              107.10              25.20               3.00                1.64                44.13               107.10              
945       94.40       flow1.18            1to2_2              17.85               10.20               3.00                1.64                37.32               17.85               
945       94.40       flow1.2             1to2_0              1726.09             19.53               -0.41               1.64                2.68                1726.09             
945       94.40       flow1.3             1to2_2              2182.07             30.00               0.00                1.64                -1.00               2182.07             
945       94.40       flow1.4             1to2_2              1986.29             30.00               0.00                1.64                6.36                1986.29             
945       94.40       flow1.5             1to2_2              1269.00             20.00               0.00                2.00                8.35                1269.00             
945       94.40       flow1.6             1to2_0              1415.46             20.01               -0.00               1.64                15.27               1415.46             
945       94.40       flow1.7             1to2_1              1224.17             20.00               -0.00               1.64                11.30               1224.17             
945       94.40       flow1.8             1to2_2              1441.05             30.00               0.00                1.64                18.01               1441.05             
945       94.40       flow1.9             1to2_0              1181.55             20.51               -0.09               1.64                11.16               1181.55             
945       94.40       stopped             1to2_1              1866.50             30.00               0.00                1.64                -1.00               1180.50             
945       94.40       veh                 1to2_1              1818.98             20.00               0.00                0.55                2.13                1718.98             
945       94.40       veh.1               1to2_1              1800.98             19.87               0.42                0.55                0.65                1708.08             
945       94.40       veh.2               1to2_1              1783.11             19.58               0.33                0.55                0.66                1697.31             
945       94.40       veh.3               1to2_1              1765.38             19.42               -0.37               0.55                0.66                1686.68             
945       94.40       veh1                1to2_0              1822.33             20.00               0.00                0.55                27.64               1722.33             
945       94.40       veh1.1              1to2_0              1801.63             20.04               -0.56               0.55                0.78                1708.73             
945       94.40       veh1.2              1to2_0              1783.45             19.88               0.59                0.55                0.66                1697.65             

946       94.50       flow1.0             1to2_0              2383.16             30.00               0.00                1.64                -1.00               2383.16             
946       94.50       flow1.1             1to2_1              1462.33             20.00               0.00                2.00                15.00               1462.33             
946       94.50       flow1.10            1to2_2              1149.47             27.69               3.00                1.64                4.03                1149.47             
946       94.50       flow1.11            1to2_2              1006.50             30.00               0.00                1.64                4.60                1006.50             
946       94.50       flow1.12            1to2_2              571.00              20.00               0.00                2.00                21.53               571.00              
946       94.50       flow1.13            1to2_0              706.50              30.00               0.00                1.64                15.74               706.50              
946       94.50       flow1.14            1to2_0              556.50              30.00               0.00                1.64                4.83                556.50              
946       94.50       flow1.15            1to2_2              406.50              30.00               0.00                1.64                5.15                406.50              
946       94.50       flow1.16            1to2_0              256.50              30.00               0.00                1.64                9.83                256.50              
946       94.50       flow1.17            1to2_1              109.65              25.50               3.00                1.64                43.59               109.65              
946       94.50       flow1.18            1to2_2              18.90               10.50               3.00                1.64                36.44               18.90               
946       94.50       flow1.2             1to2_0              1728.04             19.50               -0.27               1.64                2.69                1728.04             
946       94.50       flow1.3             1to2_2              2185.07             30.00               0.00                1.64                -1.00               2185.07             
946       94.50       flow1.4             1to2_2              1989.29             30.00               0.00                1.64                6.36                1989.29             
946       94.50       flow1.5             1to2_2              1271.00             20.00               0.00                2.00                8.40                1271.00             
946       94.50       flow1.6             1to2_0              1417.46             20.01               -0.00               1.64                15.27               1417.46             
946       94.50       flow1.7             1to2_1              1226.17             20.00               -0.00               1.64                11.30               1226.17             
946       94.50       flow1.8             1to2_2              1444.05             30.00               0.00                1.64                18.01               1444.05             
946       94.50       flow1.9             1to2_0              1183.60             20.50               -0.09               1.64                11.16               1183.60             
946       94.50       stopped             1to2_1              1869.50             30.00               0.00                1.64                -1.00               1183.50             
946       94.50       veh                 1to2_1              1820.98             20.00               0.00                0.55                2.18                1720.98             
946       94.50       veh.1               1to2_1              1802.97             19.91               0.43                0.55                0.65                1710.07             
946       94.50       veh.2               1to2_1              1785.07             19.63               0.49                0.55                0.66                1699.27             
946       94.50       veh.3               1to2_1              1767.32             19.41               -0.14               0.55                0.66                1688.62             
946       94.50       veh1                1to2_0              1824.33             20.00               0.00                0.55                27.69               1724.33             
946       94.50       veh1.1              1to2_0              1803.62             19.93               -1.12               0.55                0.79                1710.72             
946       94.50       veh1.2              1to2_0              1785.44             19.89               0.06                0.55                0.66                1699.64             

947       94.60       flow1.0             1to2_0              2386.16             30.00               0.00                1.64                -1.00               2386.16             
947       94.60       flow1.1             1to2_1              1464.33             20.00               0.00                2.00                15.00               1464.33             
947       94.60       flow1.10            1to2_2              1152.26             27.99               3.00                1.64                3.96                1152.26             
947       94.60       flow1.11            1to2_2              1009.50             30.00               0.00                1.64                4.59                1009.50             
947       94.60       flow1.12            1to2_2              573.00              20.00               0.00                2.00                21.58               573.00              
947       94.60       flow1.13            1to2_0              709.50              30.00               0.00                1.64                15.71               709.50              
947       94.60       flow1.14            1to2_0              559.50              30.00               0.00                1.64                4.83                559.50              
947       94.60       flow1.15            1to2_2              409.50              30.00               0.00                1.64                5.12                409.50              
947       94.60       flow1.16            1to2_0              259.50              30.00               0.00                1.64                9.83                259.50              
947       94.60       flow1.17            1to2_1              112.23              25.80               3.00                1.64                43.06               112.23              
947       94.60       flow1.18            1to2_2              19.98               10.80               3.00                1.64                35.60               19.98               
947       94.60       flow1.2             1to2_0              1729.99             19.49               -0.11               1.64                2.69                1729.99             
947       94.60       flow1.3             1to2_2              2188.07             30.00               0.00                1.64                -1.00               2188.07             
947       94.60       flow1.4             1to2_2              1992.29             30.00               0.00                1.64                6.36                1992.29             
947       94.60       flow1.5             1to2_2              1273.00             20.00               0.00                2.00                8.45                1273.00             
947       94.60       flow1.6             1to2_0              1419.46             20.01               -0.00               1.64                15.27               1419.46             
947       94.60       flow1.7             1to2_1              1228.17             20.00               -0.00               1.64                11.31               1228.17             
947       94.60       flow1.8             1to2_2              1447.05             30.00               0.00                1.64                18.01               1447.05             
947       94.60       flow1.9             1to2_0              1185.65             20.49               -0.09               1.64                11.16               1185.65             
947       94.60       stopped             1to2_1              1872.50             30.00               0.00                1.64                -1.00               1186.50             
947       94.60       veh                 1to2_1              1822.98             20.00               0.00                0.55                2.23                1722.98             
947       94.60       veh.1               1to2_1              1804.96             19.95               0.41                0.55                0.65                1712.06             
947       94.60       veh.2               1to2_1              1787.04             19.69               0.62                0.55                0.66                1701.24             
947       94.60       veh.3               1to2_1              1769.26             19.42               0.11                0.55                0.66                1690.56             
947       94.60       veh1                1to2_0              1826.33             20.00               0.00                0.55                27.74               1726.33             
947       94.60       veh1.1              1to2_0              1805.62             19.95               0.17                0.55                0.79                1712.72             
947       94.60       veh1.2              1to2_0              1787.43             19.90               0.12                0.55                0.66                1701.63             

948       94.70       flow1.0             1to2_0              2389.16             30.00               0.00                1.64                -1.00               2389.16             
948       94.70       flow1.1             1to2_1              1466.33             20.00               0.00                2.00                14.99               1466.33             
948       94.70       flow1.10            1to2_2              1155.09             28.29               3.00                1.64                3.89                1155.09             
948       94.70       flow1.11            1to2_2              1012.50             30.00               0.00                1.64                4.59                1012.50             
948       94.70       flow1.12            1to2_2              575.00              20.00               0.00                2.00                21.63               575.00              
948       94.70       flow1.13            1to2_0              712.50              30.00               0.00                1.64                15.67               712.50              
948       94.70       flow1.14            1to2_0              562.50              30.00               0.00                1.64                4.83                562.50              
948       94.70       flow1.15            1to2_2              412.50              30.00               0.00                1.64                5.08                412.50              
948       94.70       flow1.16            1to2_0              262.50              30.00               0.00                1.64                9.83                262.50              
948       94.70       flow1.17            1to2_1              114.84              26.10               3.00                1.64                42.54               114.84              
948       94.70       flow1.18            1to2_2              21.09               11.10               3.00                1.64                34.81               21.09               
948       94.70       flow1.2             1to2_0              1731.94             19.50               0.06                1.64                2.69                1731.94             
948       94.70       flow1.3             1to2_2              2191.07             30.00               0.00                1.64                -1.00               2191.07             
948       94.70       flow1.4             1to2_2              1995.29             30.00               0.00                1.64                6.36                1995.29             
948       94.70       flow1.5             1to2_2              1275.00             20.00               0.00                2.00                8.50                1275.00             
948       94.70       flow1.6             1to2_0              1421.46             20.01               -0.00               1.64                15.27               1421.46             
948       94.70       flow1.7             1to2_1              1230.17             20.00               -0.00               1.64                11.31               1230.17             
948       94.70       flow1.8             1to2_2              1450.05             30.00               0.00                1.64                18.01               1450.05             
948       94.70       flow1.9             1to2_0              1187.70             20.49               -0.09               1.64                11.17               1187.70             
948       94.70       stopped             1to2_1              1875.50             30.00               0.00                1.64                -1.00               1189.50             
948       94.70       veh                 1to2_1              1824.98             20.00               0.00                0.55                2.28                1724.98             
948       94.70       veh.1               1to2_1              1806.96             19.99               0.36                0.55                0.65                1714.06             
948       94.70       veh.2               1to2_1              1789.01             19.76               0.69                0.55                0.66                1703.21             
948       94.70       veh.3               1to2_1              1771.21             19.46               0.35                0.55                0.66                1692.51             
948       94.70       veh1                1to2_0              1828.33             20.00               0.00                0.55                27.79               1728.33             
948       94.70       veh1.1              1to2_0              1807.63             20.06               1.13                0.55                0.78                1714.73             
948       94.70       veh1.2              1to2_0              1789.43             19.94               0.38                0.55                0.66                1703.63             

949       94.80       flow1.0             1to2_0              2392.16             30.00               0.00                1.64                -1.00               2392.16             
949       94.80       flow1.1             1to2_1              1468.33             20.00               0.00                2.00                14.99               1468.33             
949       94.80       flow1.10            1to2_2              1157.95             28.59               3.00                1.64                3.81                1157.95             
949       94.80       flow1.11            1to2_2              1015.50             30.00               0.00                1.64                4.58                1015.50             
949       94.80       flow1.12            1to2_2              577.00              20.00               0.00                2.00                21.68               577.00              
949       94.80       flow1.13            1to2_0              715.50              30.00               0.00                1.64                15.64               715.50              
949       94.80       flow1.14            1to2_0              565.50              30.00               0.00                1.64                4.83                565.50              
949       94.80       flow1.15            1to2_2              415.50              30.00               0.00                1.64                5.05                415.50              
949       94.80       flow1.16            1to2_0              265.50              30.00               0.00                1.64                9.83                265.50              
949       94.80       flow1.17            1to2_1              117.48              26.40               3.00                1.64                42.03               117.48              
949       94.80       flow1.18            1to2_2              22.23               11.40               3.00                1.64                34.06               22.23               
949       94.80       flow1.2             1to2_0              1733.89             19.52               0.23                1.64                2.69                1733.89             
949       94.80       flow1.3             1to2_2              2194.07             30.00               0.00                1.64                -1.00               2194.07             
949       94.80       flow1.4             1to2_2              1998.29             30.00               0.00                1.64                6.36                1998.29             
949       94.80       flow1.5             1to2_2              1277.00             20.00               0.00                2.00                8.55                1277.00             
949       94.80       flow1.6             1to2_0              1423.46             20.01               -0.00               1.64                15.26               1423.46             
949       94.80       flow1.7             1to2_1              1232.17             20.00               -0.00               1.64                11.31               1232.17             
949       94.80       flow1.8             1to2_2              1453.05             30.00               0.00                1.64                18.01               1453.05             
949       94.80       flow1.9             1to2_0              1189.75             20.48               -0.09               1.64                11.17               1189.75             
949       94.80       stopped             1to2_1              1878.50             30.00               0.00                1.64                -1.00               1192.50             
949       94.80       veh                 1to2_1              1826.98             20.00               0.00                0.55                2.33                1726.98             
949       94.80       veh.1               1to2_1              1808.97             20.02               0.30                0.55                0.65                1716.07             
949       94.80       veh.2               1to2_1              1791.00             19.83               0.72                0.55                0.65                1705.20             
949       94.80       veh.3               1to2_1              1773.16             19.51               0.56                0.55                0.66                1694.46             
949       94.80       veh1                1to2_0              1830.33             20.00               0.00                0.55                27.84               1730.33             
949       94.80       veh1.1              1to2_0              1809.63             20.08               0.14                0.55                0.78                1716.73             
949       94.80       veh1.2              1to2_0              1791.43             20.01               0.74                0.55                0.66                1705.63             

950       94.90       flow1.0             1to2_0              2395.16             30.00               0.00                1.64                -1.00               2395.16             
950       94.90       flow1.1             1to2_1              1470.33             20.00               0.00                2.00                14.99               1470.33             
950       94.90       flow1.10            1to2_2              1160.84             28.89               3.00                1.64                3.74                1160.84             
950       94.90       flow1.11            1to2_2              1018.50             30.00               0.00                1.64                4.58                1018.50             
950       94.90       flow1.12            1to2_2              579.00              20.00               0.00                2.00                21.73               579.00              
950       94.90       flow1.13            1to2_0              718.50              30.00               0.00                1.64                15.61               718.50              
950       94.90       flow1.14            1to2_0              568.50              30.00               0.00                1.64                4.83                568.50              
950       94.90       flow1.15            1to2_2              418.50              30.00               0.00                1.64                5.02                418.50              
950       94.90       flow1.16            1to2_0              268.50              30.00               0.00                1.64                9.83                268.50              
950       94.90       flow1.17            1to2_1              120.15              26.70               3.00                1.64                41.54               120.15              
950       94.90       flow1.18            1to2_2              23.40               11.70               3.00                1.64                33.34               23.40               
950       94.90       flow1.2             1to2_0              1735.85             19.56               0.39                1.64                2.69                1735.85             
950       94.90       flow1.3             1to2_2              2197.07             30.00               0.00                1.64                -1.00               2197.07             
950       94.90       flow1.4             1to2_2              2001.29             30.00               0.00                1.64                6.36                2001.29             
950       94.90       flow1.5             1to2_2              1279.00             20.00               0.00                2.00                8.60                1279.00             
950       94.90       flow1.6             1to2_0              1425.46             20.01               -0.00               1.64                15.26               1425.46             
950       94.90       flow1.7             1to2_1              1234.17             20.00               -0.00               1.64                11.31               1234.17             
950       94.90       flow1.8             1to2_2              1456.05             30.00               0.00                1.64                18.01               1456.05             
950       94.90       flow1.9             1to2_0              1191.79             20.47               -0.08               1.64                11.17               1191.79             
950       94.90       stopped             1to2_1              1881.50             30.00               0.00                1.64                -1.00               1195.50             
950       94.90       veh                 1to2_1              1828.98             20.00               0.00                0.55                2.38                1728.98             
950       94.90       veh.1               1to2_1              1810.97             20.04               0.23                0.55                0.65                1718.07             
950       94.90       veh.2               1to2_1              1792.99             19.90               0.70                0.55                0.65                1707.19             
950       94.90       veh.3               1to2_1              1775.12             19.59               0.73                0.55                0.66                1696.42             
950       94.90       veh1                1to2_0              1832.33             20.00               0.00                0.55                27.89               1732.33             
950       94.90       veh1.1              1to2_0              1811.63             20.01               -0.62               0.55                0.78                1718.73             
950       94.90       veh1.2              1to2_0              1793.44             20.09               0.80                0.55                0.66                1707.64             

951       95.00       flow1.0             1to2_0              2398.16             30.00               0.00                1.64                -1.00               2398.16             
951       95.00       flow1.1             1to2_1              1472.33             20.00               0.00                2.00                14.99               1472.33             
951       95.00       flow1.10            1to2_2              1163.76             29.19               3.00                1.64                3.67                1163.76             
951       95.00       flow1.11            1to2_2              1021.50             30.00               0.00                1.64                4.58                1021.50             
951       95.00       flow1.12            1to2_2              581.00              20.00               0.00                2.00                21.78               581.00              
951       95.00       flow1.13            1to2_0              721.50              30.00               0.00                1.64                15.58               721.50              
951       95.00       flow1.14            1to2_0              571.50              30.00               0.00                1.64                4.83                571.50              
951       95.00       flow1.15            1to2_2              421.50              30.00               0.00                1.64                4.98                421.50              
951       95.00       flow1.16            1to2_0              271.50              30.00               0.00                1.64                9.83                271.50              
951       95.00       flow1.17            1to2_1              122.85              27.00               3.00                1.64                41.05               122.85              
951       95.00       flow1.18            1to2_2              24.60               12.00               3.00                1.64                32.66               24.60               
951       95.00       flow1.2             1to2_0              1737.83             19.86               3.00                1.64                2.65                1737.83             
951       95.00       flow1.3             1to2_2              2200.07             30.00               0.00                1.64                -1.00               2200.07             
951       95.00       flow1.4             1to2_2              2004.29             30.00               0.00                1.64                6.36                2004.29             
951       95.00       flow1.5             1to2_2              1281.00             20.00               0.00                2.00                8.65                1281.00             
951       95.00       flow1.6             1to2_0              1427.46             20.01               -0.00               1.64                15.26               1427.46             
951       95.00       flow1.7             1to2_1              1236.18             20.00               -0.00               1.64                11.31               1236.18             
951       95.00       flow1.8             1to2_2              1459.05             30.00               0.00                1.64                18.01               1459.05             
951       95.00       flow1.9             1to2_0              1193.84             20.46               -0.08               1.64                11.17               1193.84             
951       95.00       stopped             1to2_1              1884.50             30.00               0.00                1.64                -1.00               1198.50             
951       95.00       veh                 1to2_1              1830.98             20.00               0.00                0.55                2.43                1730.98             
951       95.00       veh.1               1to2_1              1812.98             20.06               0.15                0.55                0.65                1720.08             
951       95.00       veh.2               1to2_1              1794.98             19.96               0.63                0.55                0.65                1709.18             
951       95.00       veh.3               1to2_1              1777.08             19.67               0.84                0.55                0.66                1698.38             
951       95.00       veh1                1to2_0              1834.33             20.00               0.00                0.55                27.94               1734.33             
951       95.00       veh1.1              1to2_0              1813.62             19.90               -1.14               0.55                0.79                1720.72             
951       95.00       veh1.2              1to2_0              1795.45             20.10               0.08                0.55                0.66                1709.65             

952       95.10       flow1.0             1to2_0              2401.16             30.00               0.00                1.64                -1.00               2401.16             
952       95.10       flow1.1             1to2_1              1474.33             20.00               0.00                2.00                14.99               1474.33             
952       95.10       flow1.10            1to2_2              1166.71             29.49               3.00                1.64                3.60                1166.71             
952       95.10       flow1.11            1to2_2              1024.50             30.00               0.00                1.64                4.57                1024.50             
952       95.10       flow1.12            1to2_2              583.00              20.00               0.00                2.00                21.83               583.00              
952       95.10       flow1.13            1to2_0              724.50              30.00               0.00                1.64                15.55               724.50              
952       95.10       flow1.14            1to2_0              574.50              30.00               0.00                1.64                4.83                574.50              
952       95.10       flow1.15            1to2_2              424.50              30.00               0.00                1.64                4.95                424.50              
952       95.10       flow1.16            1to2_0              274.50              30.00               0.00                1.64                9.83                274.50              
952       95.10       flow1.17            1to2_1              125.58              27.30               3.00                1.64                40.57               125.58              
952       95.10       flow1.18            1to2_2              25.83               12.30               3.00                1.64                32.01               25.83               
952       95.10       flow1.2             1to2_0              1739.80             19.67               -1.92               1.64                2.68                1739.80             
952       95.10       flow1.3             1to2_2              2203.07             30.00               0.00                1.64                -1.00               2203.07             
952       95.10       flow1.4             1to2_2              2007.29             30.00               0.00                1.64                6.36                2007.29             
952       95.10       flow1.5             1to2_2              1283.00             20.00               0.00                2.00                8.70                1283.00             
952       95.10       flow1.6             1to2_0              1429.47             20.01               -0.00               1.64                15.26               1429.47             
